3350,0,0,1,0,0,1,0
3351,1,0,1,0,0,1,0
3352,1,0,1,0,1,1,1
3353,1,0,1,0,0,1,0
3354,1,0,1,1,0,1,0
3355,0,0,1,0,1,1,0
3356,1,0,1,0,0,1,1
3357,1,0,1,0,1,1,0
3358,1,0,1,1,0,1,0
3359,1,0,1,0,1,0,0
3360,1,0,1,0,0,1,1
3361,1,0,1,0,1,0,1
3362,1,0,1,0,1,1,0
3363,1,0,1,1,1,1,0
3364,1,0,1,1,0,1,0
3365,1,0,1,0,0,1,1
3366,1,0,1,0,1,1,1
3367,0,0,1,1,0,1,0
3368,1,0,1,1,0,1,1
3369,1,0,1,1,0,0,1
3370,1,0,0,0,0,1,0
3371,1,0,1,1,0,1,0
3372,1,0,1,1,0,1,0
3373,1,0,1,0,0,1,0
3374,1,0,1,1,0,1,0
3375,1,0,1,0,0,1,0
3376,1,0,1,0,0,1,0
3377,1,0,1,0,1,1,0
3378,1,0,1,0,1,1,0
3379,0,0,1,0,0,1,0
3380,1,0,1,1,0,1,0
3381,1,0,1,0,0,1,0
3382,1,0,1,0,0,0,0
3383,1,0,1,0,0,0,0
3384,1,0,1,0,0,1,0
3385,1,0,1,1,0,1,0
3386,1,0,1,0,0,1,1
3387,0,0,1,1,0,0,1
3388,1,0,1,0,0,1,0
3389,1,0,1,1,0,1,1
3390,1,0,1,0,1,1,0
3391,1,0,1,0,0,0,0
3392,1,0,1,1,0,0,0
3393,1,0,1,1,0,1,0
3394,1,0,1,1,0,1,0
3395,1,0,1,1,0,0,1
3396,1,0,1,0,0,1,0
3397,1,0,1,1,0,1,0
3398,1,0,1,0,0,1,0
3399,0,0,1,0,0,1,0
3400,1,0,1,0,0,1,0
3401,1,0,1,0,1,1,0
3402,1,0,1,0,0,1,1
3403,1,0,1,1,0,1,0
3404,1,0,1,0,0,0,1
3405,1,0,1,1,0,1,0
3406,1,0,1,1,0,1,0
3407,0,0,1,0,1,1,0
3408,1,0,1,1,0,1,0
3409,0,0,1,1,1,1,0
3410,1,0,1,0,1,1,0
3411,1,0,1,1,1,0,0
3412,1,0,1,0,1,1,0
3413,1,0,1,0,1,1,0
3414,1,0,1,1,0,1,0
3415,1,0,1,0,0,1,0
3416,1,0,1,0,0,1,0
3417,1,0,1,1,0,1,1
3418,1,0,1,0,1,0,1
3419,1,0,1,0,0,1,1
3420,1,0,1,0,0,1,0
3421,1,0,1,1,0,1,0
3422,1,0,1,0,1,1,0
3423,1,0,1,0,0,0,1
3424,1,0,1,0,0,1,0
3425,1,0,1,0,0,0,1
3426,1,1,1,0,0,1,0
3427,1,0,1,0,1,1,1
3428,1,0,1,1,0,1,0
3429,1,0,1,0,1,1,0
3430,1,0,1,0,0,1,0
3431,1,0,1,1,0,0,0
3432,1,0,1,0,0,1,0
3433,1,0,1,0,0,1,0
3434,1,0,1,0,0,0,1
3435,1,0,1,0,0,1,0
3436,1,0,1,0,0,1,0
3437,1,0,1,1,0,1,1
3438,1,0,1,0,0,1,1
3439,1,0,1,0,1,1,1
3440,1,0,1,1,0,1,1
3441,1,0,1,0,0,1,0
3442,1,0,1,0,0,1,0
3443,1,0,1,0,1,1,0
3444,1,0,1,1,0,0,0
3445,1,0,1,0,0,1,0
3446,1,0,1,1,0,1,0
3447,1,0,1,1,0,1,0
3448,1,0,1,1,0,1,0
3449,1,0,1,1,0,1,0
3450,1,0,1,1,0,1,0
3451,1,0,1,0,0,1,1
3452,0,0,1,1,0,1,0
3453,0,0,1,0,0,1,0
3454,1,0,1,1,0,1,0
3455,1,0,1,0,0,1,0
3456,1,0,1,0,0,1,0
3457,0,0,1,1,0,1,0
3458,1,0,1,1,0,1,0
3459,1,0,1,1,0,1,0
3460,1,0,1,1,0,0,1
3461,1,0,1,0,1,1,0
3462,1,1,1,0,0,1,0
3463,1,0,1,1,0,1,0
3464,1,0,1,1,0,1,0
3465,1,0,1,0,0,1,0
3466,1,0,1,0,1,1,1
3467,1,0,1,0,0,1,0
3468,1,0,1,0,1,1,0
3469,1,0,1,1,0,1,0
3470,1,0,1,0,0,1,0
3471,1,0,1,0,1,1,0
3472,1,0,1,1,0,1,0
3473,1,0,1,0,0,1,0
3474,1,0,1,0,0,0,0
3475,1,0,1,0,0,0,1
3476,0,0,1,0,0,1,0
3477,1,0,1,0,0,1,0
3478,1,1,1,1,0,1,0
3479,0,0,1,0,1,1,0
3480,1,0,1,1,1,1,0
3481,1,0,1,0,0,1,0
3482,1,0,1,0,1,0,0
3483,1,0,1,1,0,1,0
3484,1,0,1,1,0,1,0
3485,1,0,1,0,0,1,1
3486,1,0,1,1,0,1,0
3487,1,0,1,1,0,1,0
3488,1,0,1,1,0,1,0
3489,0,0,1,1,1,1,0
3490,1,0,0,0,0,1,0
3491,1,0,1,0,1,1,0
3492,1,0,1,0,1,1,0
3493,1,0,1,0,1,0,0
3494,1,0,1,0,1,1,0
3495,0,0,1,0,1,0,1
3496,0,0,1,0,0,1,0
3497,0,0,1,1,1,1,0
3498,1,0,1,0,0,1,0
3499,0,0,1,0,1,1,0
3500,0,0,1,0,1,1,0
3501,1,0,1,1,0,0,0
3502,1,0,1,0,0,1,0
3503,1,0,1,1,0,1,0
3504,1,0,1,0,0,1,0
3505,1,0,1,1,0,1,0
3506,1,0,1,0,1,1,0
3507,1,0,1,1,0,1,0
3508,1,0,1,0,1,0,1
3509,1,0,1,1,0,1,0
3510,1,0,1,0,1,1,0
3511,1,0,1,0,0,1,1
3512,1,0,1,0,0,1,0
3513,1,0,1,1,0,1,1
3514,1,0,1,0,1,1,1
3515,1,0,1,0,0,1,0
3516,1,0,1,0,0,1,0
3517,1,0,1,0,0,1,0
3518,1,0,1,0,1,1,0
3519,1,0,1,0,1,1,0
3520,1,0,1,0,0,1,0
3521,1,0,1,0,0,1,0
3522,1,0,1,1,0,1,0
3523,1,0,1,1,0,1,0
3524,1,0,1,0,0,1,0
3525,1,0,1,0,1,1,1
3526,1,0,1,0,1,1,1
3527,0,0,1,1,0,1,0
3528,0,0,1,0,0,0,1
3529,0,0,1,0,1,1,0
3530,1,0,1,0,0,1,0
3531,1,0,1,0,0,0,1
3532,1,0,1,1,0,1,0
3533,0,0,1,0,1,1,0
3534,0,0,1,0,0,1,0
3535,1,0,1,1,0,1,0
3536,1,0,1,1,0,1,1
3537,1,0,1,0,0,1,0
3538,1,0,1,0,0,1,1
3539,1,0,1,0,0,0,1
3540,1,0,1,0,1,1,0
3541,1,0,1,0,0,1,0
3542,1,0,1,0,0,1,0
3543,1,0,1,0,0,1,0
3544,1,0,1,1,0,0,1
3545,1,0,1,1,0,1,1
3546,1,0,1,0,0,1,0
3547,1,0,1,1,0,1,1
3548,1,0,1,1,0,0,1
3549,1,0,1,1,0,1,0
3550,1,0,1,0,1,1,0
3551,1,0,1,0,1,1,0
3552,1,1,1,0,0,1,1
3553,1,0,1,0,1,1,0
3554,1,0,1,0,1,1,0
3555,1,0,1,0,1,1,0
3556,1,0,1,0,1,1,0
3557,1,0,1,1,0,1,1
3558,1,0,1,1,1,0,1
3559,1,0,1,0,1,1,0
3560,1,0,1,0,0,1,1
3561,0,0,1,1,0,1,1
3562,1,0,1,0,1,1,0
3563,1,0,1,1,1,1,0
3564,1,0,1,0,1,0,0
3565,0,0,1,1,0,1,0
3566,1,1,1,1,0,1,0
3567,0,1,1,0,0,1,0
3568,1,0,1,1,0,0,0
3569,1,0,1,0,1,1,0
3570,1,0,1,0,1,1,0
3571,1,0,1,1,0,1,0
3572,1,0,1,0,0,1,0
3573,1,0,1,0,1,1,0
3574,1,0,1,0,1,0,0
3575,1,0,1,0,1,1,0
3576,1,0,1,0,1,1,0
3577,1,0,1,0,1,1,0
3578,1,0,1,1,0,1,0
3579,1,0,1,0,1,1,0
3580,1,0,1,0,0,1,0
3581,1,0,0,0,1,1,0
3582,0,0,1,0,0,1,0
3583,1,0,1,1,0,1,0
3584,1,0,1,0,1,1,0
3585,1,0,1,0,1,1,0
3586,1,0,1,1,0,1,0
3587,1,0,1,0,0,1,0
3588,0,0,1,0,0,1,0
3589,1,0,1,0,0,1,1
3590,1,0,1,0,0,1,1
3591,1,0,1,0,1,1,0
3592,1,0,1,0,0,1,0
3593,1,0,1,0,0,1,1
3594,1,0,1,0,0,1,0
3595,1,0,1,1,0,0,1
3596,0,0,1,1,0,1,0
3597,1,0,1,0,0,1,0
3598,1,0,1,0,0,1,0
3599,1,0,1,0,1,1,0
3600,1,0,1,1,0,1,0
3601,1,0,1,0,1,1,0
3602,1,0,1,0,1,0,1
3603,0,0,1,0,0,1,0
3604,1,0,1,1,0,1,0
3605,1,0,1,1,0,1,1
3606,1,0,1,1,1,1,0
3607,1,0,1,0,1,1,0
3608,1,0,1,0,0,1,0
3609,1,0,1,0,0,1,0
3610,1,0,1,0,0,0,1
3611,0,0,1,1,0,1,0
3612,1,0,1,1,1,1,0
3613,1,0,1,0,0,1,0
3614,1,0,1,1,0,1,0
3615,1,0,1,0,0,0,0
3616,1,0,1,1,0,1,0
3617,1,0,1,1,0,1,0
3618,1,0,1,0,0,1,0
3619,1,0,1,0,0,1,0
3620,1,0,1,0,1,1,0
3621,1,0,1,1,0,0,0
3622,1,0,1,1,0,1,0
3623,1,0,1,0,1,1,0
3624,1,0,1,0,0,1,0
3625,1,0,1,0,0,1,0
3626,1,0,1,1,0,1,1
3627,1,0,1,0,0,0,0
3628,1,0,1,1,1,1,0
3629,0,0,1,1,0,1,0
3630,1,0,1,0,0,1,0
3631,1,1,1,0,0,0,1
3632,1,0,1,1,1,1,0
3633,1,0,1,0,0,0,0
3634,1,0,1,1,0,1,0
3635,1,0,1,1,1,1,1
3636,1,0,1,1,0,1,0
3637,1,0,1,1,0,1,0
3638,1,0,1,0,1,1,0
3639,1,0,1,0,1,1,1
3640,0,0,1,0,1,1,0
3641,1,0,1,0,0,1,0
3642,1,0,1,1,0,1,0
3643,1,0,1,0,0,1,0
3644,0,0,1,1,1,1,0
3645,0,0,1,0,0,1,0
3646,1,0,1,0,1,1,0
3647,1,0,1,1,0,1,0
3648,1,0,1,1,0,1,1
3649,1,0,1,0,0,1,0
3650,1,0,1,1,0,1,0
3651,1,0,1,0,0,1,0
3652,1,0,1,1,0,1,0
3653,1,0,1,0,0,1,0
3654,0,0,1,1,0,1,0
3655,1,0,1,1,0,0,1
3656,1,0,1,1,0,1,1
3657,1,0,1,1,0,1,0
3658,1,1,1,0,1,1,0
3659,1,0,1,1,0,0,1
3660,1,0,1,1,0,0,1
3661,1,0,1,0,0,1,0
3662,1,0,1,0,0,1,0
3663,1,0,1,1,1,1,0
3664,1,0,1,0,1,0,1
3665,1,0,1,0,0,0,1
3666,0,0,1,1,0,0,0
3667,1,0,1,1,0,1,0
3668,0,0,1,0,1,1,0
3669,1,0,1,0,0,1,0
3670,1,0,1,1,0,1,0
3671,1,0,1,0,0,1,0
3672,1,0,1,0,0,1,0
3673,0,0,1,0,0,1,0
3674,1,1,1,1,0,1,0
3675,1,0,1,0,0,1,0
3676,1,0,1,1,0,1,1
3677,1,0,1,0,1,1,0
3678,1,0,1,1,0,1,0
3679,1,0,1,0,1,0,0
3680,1,0,1,1,1,1,1
3681,1,0,1,0,1,1,0
3682,1,0,1,1,0,1,1
3683,1,0,1,1,0,1,0
3684,1,0,1,1,0,1,1
3685,1,0,1,0,1,0,0
3686,1,0,1,1,0,1,0
3687,1,0,1,1,0,1,0
3688,1,0,1,0,1,1,0
3689,1,0,1,1,1,1,0
3690,1,0,1,0,1,1,1
3691,0,0,1,1,0,1,1
3692,1,0,1,0,1,1,1
3693,1,0,1,1,1,1,0
3694,1,0,1,1,0,0,0
3695,1,0,1,0,1,1,0
3696,1,0,1,1,0,1,0
3697,1,0,1,0,0,1,0
3698,1,0,1,0,1,1,0
3699,1,0,1,0,0,0,1
3700,1,0,1,0,0,1,1
3701,1,0,1,0,1,1,0
3702,1,0,1,0,0,1,0
3703,1,0,1,0,0,1,0
3704,1,0,1,0,1,1,0
3705,1,0,1,0,0,1,0
3706,1,0,1,0,1,1,0
3707,1,0,1,1,0,1,0
3708,1,0,1,1,1,1,0
3709,1,0,1,1,0,1,1
3710,0,0,1,1,0,1,1
3711,1,0,1,0,0,1,1
3712,1,0,1,0,0,1,0
3713,1,0,1,1,0,1,0
3714,1,0,1,1,0,1,0
3715,1,0,1,1,0,1,0
3716,1,0,1,0,1,1,1
3717,1,0,1,0,1,1,0
3718,1,0,1,1,1,1,0
3719,1,0,1,0,0,0,1
3720,1,0,1,1,0,0,1
3721,1,0,1,1,0,1,0
3722,1,0,1,1,0,0,0
3723,1,0,1,1,1,1,0
3724,0,0,1,1,0,1,1
3725,1,0,1,1,0,0,0
3726,1,0,1,0,0,1,1
3727,1,0,1,1,0,1,0
3728,1,0,1,1,0,1,0
3729,1,0,1,0,0,1,1
3730,1,0,1,0,1,1,0
3731,1,1,1,1,0,1,0
3732,1,0,1,0,0,0,0
3733,0,0,1,1,0,1,0
3734,1,0,1,1,0,1,0
3735,1,0,1,0,0,0,0
3736,0,0,1,1,0,1,0
3737,1,0,1,0,0,1,1
3738,0,0,1,0,0,1,0
3739,0,0,1,0,0,1,0
3740,1,0,0,0,0,1,0
3741,1,0,1,0,1,1,0
3742,1,0,1,1,1,0,1
3743,1,0,1,0,1,1,0
3744,0,1,1,1,0,1,0
3745,1,0,0,0,1,1,0
3746,1,0,1,1,0,1,1
3747,0,0,1,0,0,1,0
3748,1,0,1,0,0,0,1
3749,1,0,1,0,1,1,0
3750,1,0,1,0,0,1,0
3751,1,0,1,0,1,1,0
3752,1,0,1,1,0,1,1
3753,1,0,1,0,1,1,0
3754,1,0,1,0,1,1,0
3755,0,0,1,0,0,1,0
3756,1,0,1,0,0,1,0
3757,1,0,1,0,1,1,0
3758,1,0,0,1,1,1,1
3759,1,0,1,0,1,1,0
3760,1,0,1,0,1,1,1
3761,1,0,1,0,1,1,0
3762,1,0,1,0,1,1,0
3763,1,1,1,1,0,1,1
3764,1,0,1,1,0,1,0
3765,1,0,1,1,1,1,0
3766,1,0,1,1,0,1,0
3767,1,0,1,0,1,1,0
3768,1,1,1,1,0,1,0
3769,1,0,1,1,0,1,0
3770,1,0,1,1,0,1,0
3771,1,0,1,0,0,1,0
3772,1,0,1,0,0,0,0
3773,1,0,1,1,0,1,1
3774,0,0,1,0,1,1,0
3775,1,0,1,1,0,1,0
3776,1,0,1,0,0,1,0
3777,1,0,1,0,1,1,0
3778,1,0,1,0,0,1,0
3779,1,0,1,0,0,1,0
3780,1,0,1,0,0,1,0
3781,1,0,1,1,0,1,0
3782,1,0,1,0,1,1,0
3783,1,0,1,0,0,1,0
3784,1,0,1,0,0,1,0
3785,1,0,1,1,0,0,0
3786,0,0,1,0,0,1,0
3787,1,0,1,0,0,1,1
3788,1,0,1,1,1,0,1
3789,1,0,1,0,0,1,0
3790,0,0,1,0,0,1,0
3791,1,0,1,1,0,1,1
3792,1,0,1,0,1,0,1
3793,1,0,1,0,1,1,0
3794,0,0,1,1,0,1,0
3795,1,0,1,0,0,1,0
3796,1,0,1,0,1,1,0
3797,1,0,1,0,1,0,0
3798,1,0,1,0,0,0,0
3799,1,0,1,0,1,1,0
3800,1,0,1,1,0,1,0
3801,1,0,1,0,1,1,0
3802,1,0,1,1,0,1,0
3803,1,0,1,0,0,1,0
3804,0,0,1,1,0,1,0
3805,1,0,1,0,1,1,0
3806,1,0,1,0,1,1,0
3807,0,0,1,1,0,1,0
3808,0,0,0,0,0,1,0
3809,1,0,1,0,0,1,0
3810,1,0,1,0,1,1,0
3811,1,1,1,1,0,1,1
3812,1,0,1,1,0,1,0
3813,1,0,1,0,1,1,0
3814,1,0,1,0,0,1,1
3815,1,0,1,0,0,1,0
3816,1,0,1,1,0,1,0
3817,0,1,1,1,0,1,0
3818,1,0,1,1,0,1,1
3819,1,1,1,1,0,1,0
3820,0,0,1,0,0,0,1
3821,1,0,1,1,0,1,0
3822,1,0,1,0,1,1,0
3823,1,0,1,0,0,1,0
3824,0,0,1,0,1,0,1
3825,1,0,1,1,0,1,0
3826,1,0,1,1,0,1,1
3827,1,0,1,0,1,1,0
3828,1,0,1,0,1,1,1
3829,1,0,1,0,0,1,0
3830,1,1,1,1,0,1,0
3831,1,0,1,0,0,1,0
3832,1,0,1,0,1,0,0
3833,1,0,1,0,1,1,0
3834,1,0,1,0,0,1,0
3835,1,0,1,1,0,1,0
3836,1,0,1,0,0,1,1
3837,1,0,1,0,0,1,0
3838,1,0,1,0,1,1,0
3839,0,0,1,0,1,1,0
3840,1,0,1,0,1,1,1
3841,1,0,1,0,0,1,0
3842,1,0,1,0,0,1,0
3843,1,0,1,0,1,1,0
3844,1,0,1,1,0,1,0
3845,1,0,1,0,0,1,0
3846,1,0,1,0,0,1,0
3847,1,0,1,1,0,1,1
3848,1,0,1,0,1,1,0
3849,1,0,1,1,0,1,0
3850,1,0,1,0,0,1,1
3851,1,0,1,0,1,1,1
3852,1,0,1,0,0,1,0
3853,1,0,1,0,0,1,0
3854,1,0,1,1,0,0,0
3855,0,0,1,0,0,1,0
3856,1,0,1,1,0,1,0
3857,1,0,1,0,0,0,0
3858,1,0,1,1,0,1,0
3859,1,0,1,0,0,1,0
3860,0,0,1,0,0,0,1
3861,1,0,1,0,0,1,0
3862,1,0,1,0,0,1,0
3863,0,0,1,0,1,1,0
3864,1,0,1,0,1,0,1
3865,1,0,1,0,0,1,1
3866,1,0,1,0,1,1,0
3867,1,0,1,0,0,1,0
3868,1,0,1,0,1,1,0
3869,0,1,1,0,0,1,0
3870,1,0,1,1,0,1,0
3871,0,0,1,0,1,1,0
3872,1,0,1,1,0,1,0
3873,1,0,1,0,0,1,0
3874,1,0,1,1,0,1,0
3875,1,0,1,1,0,1,0
3876,1,0,1,0,0,1,0
3877,1,0,1,1,0,1,0
3878,1,0,1,0,0,1,1
3879,1,0,1,0,0,1,0
3880,1,0,1,1,0,1,0
3881,1,0,1,0,1,1,0
3882,1,0,1,1,0,1,0
3883,0,0,1,1,0,1,0
3884,1,0,1,0,0,1,0
3885,1,0,1,0,0,1,1
3886,1,0,1,1,1,1,1
3887,1,0,1,1,0,1,0
3888,1,0,1,1,1,1,0
3889,1,0,1,0,0,1,0
3890,1,0,1,0,1,1,0
3891,1,0,1,0,1,1,0
3892,1,0,1,1,1,1,0
3893,1,0,1,0,0,1,1
3894,1,0,1,1,0,0,1
3895,1,0,1,1,0,1,1
3896,1,0,1,0,0,1,0
3897,1,0,1,0,0,1,0
3898,1,0,1,0,1,0,0
3899,1,0,1,0,1,1,1
3900,1,0,1,0,0,1,0
3901,1,0,1,0,0,1,0
3902,1,0,1,0,0,1,1
3903,1,0,1,0,0,1,0
3904,1,0,0,0,0,1,0
3905,0,0,1,1,1,1,0
3906,1,0,1,0,0,1,0
3907,1,0,1,1,0,1,0
3908,1,0,1,1,0,0,0
3909,0,0,1,0,1,1,0
3910,1,0,1,0,1,1,0
3911,0,0,1,0,0,1,0
3912,1,0,1,1,0,1,0
3913,1,0,1,1,1,1,0
3914,1,0,1,0,1,1,0
3915,0,0,1,1,0,0,0
3916,1,0,1,0,1,0,1
3917,1,0,1,1,0,1,1
3918,1,0,1,1,0,1,0
3919,1,0,1,0,1,1,1
3920,1,0,1,0,1,1,0
3921,1,0,1,0,0,1,0
3922,1,0,1,0,1,1,0
3923,1,0,1,1,0,1,0
3924,1,0,1,0,0,1,0
3925,1,0,1,0,1,1,1
3926,1,0,1,0,0,1,0
3927,1,0,1,1,0,1,1
3928,1,0,1,0,1,1,0
3929,1,0,1,0,0,1,0
3930,1,0,1,0,0,0,0
3931,1,0,1,1,0,1,0
3932,1,0,1,0,0,1,0
3933,1,0,1,0,1,1,0
3934,0,0,1,0,0,1,1
3935,0,0,1,0,0,1,0
3936,1,0,1,0,1,0,1
3937,0,0,1,0,0,1,0
3938,0,0,1,0,1,1,0
3939,1,0,1,0,0,1,0
3940,1,0,1,0,0,0,0
3941,1,0,1,0,0,0,0
3942,1,0,1,1,0,1,0
3943,1,0,1,1,0,1,0
3944,1,0,1,0,0,1,1
3945,1,0,1,0,0,1,0
3946,1,1,1,0,1,1,0
3947,1,0,1,0,1,1,0
3948,1,0,1,0,0,0,1
3949,1,0,1,0,0,1,0
3950,1,0,1,0,1,1,0
3951,0,0,1,0,0,1,1
3952,1,0,1,0,1,1,0
3953,1,0,1,0,1,1,1
3954,1,0,1,0,1,1,0
3955,1,0,1,1,0,0,0
3956,1,0,1,0,1,1,0
3957,1,0,1,0,0,1,0
3958,1,0,1,1,0,1,0
3959,1,0,1,1,0,1,0
3960,1,0,1,1,0,1,0
3961,1,0,1,1,0,1,0
3962,1,0,1,1,1,1,0
3963,1,0,1,0,1,1,1
3964,1,0,1,1,0,1,0
3965,0,0,1,0,0,1,0
3966,1,0,1,0,1,0,1
3967,1,0,1,1,0,1,1
3968,1,0,1,1,0,1,0
3969,1,0,1,1,0,0,0
3970,1,0,1,0,0,1,0
3971,1,0,1,0,1,0,1
3972,1,0,1,1,1,1,0
3973,0,0,1,1,1,1,0
3974,1,0,1,1,1,1,0
3975,1,0,1,0,0,1,0
3976,0,0,1,0,1,0,1
3977,1,0,1,0,1,1,1
3978,1,0,1,1,0,1,0
3979,1,0,1,0,0,1,0
3980,1,0,1,1,1,1,0
3981,1,0,1,0,0,1,0
3982,0,0,1,0,1,1,0
3983,1,1,1,0,1,1,0
3984,1,0,1,0,1,1,1
3985,1,0,1,1,0,1,0
3986,1,0,1,0,0,1,0
3987,1,0,1,0,0,1,1
3988,0,0,1,0,1,1,0
3989,0,0,1,1,0,1,0
3990,1,0,1,0,1,1,0
3991,1,0,1,0,0,0,0
3992,1,0,1,0,0,1,1
3993,1,0,1,1,0,0,0
3994,1,0,1,1,0,0,1
3995,1,0,1,1,0,1,0
3996,1,0,1,0,1,1,0
3997,1,0,1,1,0,1,1
3998,1,0,1,0,0,1,0
3999,1,0,1,1,0,1,0
4000,1,0,1,0,1,1,0
4001,1,0,1,0,0,1,0
4002,1,0,1,0,1,1,0
4003,1,0,1,0,1,1,0
4004,1,0,1,0,0,0,1
4005,1,0,1,0,1,0,1
4006,1,0,1,0,0,1,0
4007,1,0,1,1,0,1,1
4008,1,0,1,0,1,1,1
4009,1,0,1,1,0,0,1
4010,1,0,1,0,0,1,0
4011,1,0,1,0,1,0,0
4012,1,0,1,0,1,1,1
4013,1,0,1,1,0,1,0
4014,1,0,1,0,0,1,0
4015,1,0,1,0,1,1,1
4016,1,0,1,0,1,1,1
4017,1,0,1,0,0,1,1
4018,1,0,1,1,1,1,0
4019,1,0,1,1,0,1,0
4020,0,0,1,1,0,1,0
4021,1,0,1,0,0,1,1
4022,1,0,1,1,1,1,0
4023,0,0,1,0,0,1,0
4024,1,0,1,0,1,1,0
4025,0,0,1,0,0,1,0
4026,1,0,1,0,0,1,1
4027,1,0,1,1,1,1,0
4028,1,0,1,0,0,1,0
4029,1,0,1,1,1,0,0
4030,1,0,1,0,1,1,0
4031,1,0,1,0,1,1,0
4032,1,0,1,0,0,1,0
4033,1,0,1,0,0,1,0
4034,1,0,1,0,0,1,0
4035,0,0,1,0,1,1,0
4036,1,0,1,0,0,1,0
4037,1,0,1,1,1,1,0
4038,1,0,1,0,1,1,0
4039,1,0,1,0,0,1,0
4040,1,0,1,0,1,1,0
4041,1,0,1,0,1,1,0
4042,1,0,1,0,1,0,0
4043,1,0,1,1,0,1,0
4044,1,0,1,0,1,1,1
4045,1,0,1,0,0,1,0
4046,1,0,1,0,0,1,0
4047,1,0,1,1,0,1,0
4048,1,0,1,1,0,1,0
4049,1,0,1,1,0,1,1
4050,1,0,1,0,1,1,1
4051,0,1,1,1,0,0,0
4052,1,0,1,1,0,1,1
4053,1,0,1,0,0,1,0
4054,1,0,1,0,1,1,0
4055,1,0,1,0,0,1,0
4056,1,0,1,1,0,1,0
4057,1,0,1,0,1,1,0
4058,1,0,1,0,0,1,0
4059,1,0,1,0,1,1,0
4060,0,0,1,1,0,1,0
4061,0,0,1,0,1,0,1
4062,1,0,1,0,1,1,0
4063,0,0,1,1,0,0,1
4064,1,0,1,1,0,1,0
4065,1,1,1,0,1,1,0
4066,1,0,1,0,1,1,0
4067,1,0,1,0,1,1,0
4068,1,0,1,0,1,1,0
4069,0,0,1,1,0,1,1
4070,1,0,1,1,0,1,0
4071,1,0,1,0,0,1,0
4072,0,0,1,0,1,1,0
4073,1,0,1,1,0,1,1
4074,1,0,1,0,1,1,0
4075,1,0,1,1,0,1,0
4076,1,0,1,1,0,0,1
4077,0,0,1,0,0,1,0
4078,1,0,1,1,1,0,0
4079,1,0,1,0,1,1,0
4080,1,0,1,0,0,1,0
4081,1,0,1,1,0,1,0
4082,1,0,1,0,1,1,0
4083,0,0,1,0,0,0,1
4084,1,0,1,1,0,1,0
4085,1,0,1,0,0,1,1
4086,1,0,1,0,0,1,0
4087,1,0,1,0,0,0,1
4088,0,1,1,0,1,1,0
4089,1,0,1,1,0,1,1
4090,1,0,1,1,0,1,0
4091,0,0,1,0,0,1,0
4092,1,0,1,1,0,1,0
4093,1,0,1,0,1,1,0
4094,1,0,1,1,0,1,0
4095,1,0,1,0,1,1,0
4096,0,0,1,1,0,1,0
4097,1,0,1,0,0,1,0
4098,1,0,1,0,0,1,0
4099,1,0,1,0,0,0,0
4100,1,0,1,0,1,1,0
4101,1,0,1,1,0,1,0
4102,1,0,1,0,1,1,0
4103,1,0,1,1,0,1,0
4104,1,1,1,1,0,1,1
4105,1,0,1,0,0,1,0
4106,1,0,1,0,1,1,1
4107,1,0,1,1,0,1,0
4108,1,0,1,1,0,0,1
4109,0,0,1,0,0,0,0
4110,1,0,1,0,1,1,0
4111,1,0,1,0,0,0,0
4112,1,0,1,1,0,1,0
4113,1,0,1,1,1,1,0
4114,1,0,1,1,0,1,0
4115,1,0,1,0,0,1,0
4116,1,0,1,1,0,1,0
4117,1,0,1,0,0,1,0
4118,1,0,1,0,0,1,0
4119,1,0,1,0,0,1,1
4120,1,0,1,1,0,1,0
4121,0,0,1,0,0,1,0
4122,1,0,1,0,1,1,0
4123,1,0,1,1,0,1,1
4124,1,0,1,0,0,1,0
4125,1,0,1,1,0,1,0
4126,1,0,1,1,1,0,1
4127,1,0,1,0,1,1,0
4128,1,0,1,1,0,1,1
4129,1,0,1,0,1,1,1
4130,1,0,1,1,0,1,0
4131,1,0,1,1,0,0,1
4132,1,0,0,0,1,1,0
4133,0,0,1,1,1,1,0
4134,1,0,1,0,0,1,0
4135,1,0,1,1,0,1,1
4136,1,0,1,0,0,1,1
4137,1,0,1,0,0,1,1
4138,0,0,1,0,0,1,0
4139,1,0,1,0,0,1,0
4140,1,0,1,1,0,1,0
4141,1,0,1,1,1,1,1
4142,1,0,1,1,0,1,1
4143,1,0,1,0,1,1,0
4144,1,1,1,0,0,1,0
4145,1,0,1,1,0,1,0
4146,1,0,1,1,0,1,0
4147,0,0,1,1,0,1,0
4148,1,0,1,0,0,1,0
4149,1,0,1,0,1,1,0
4150,1,1,1,1,1,0,0
4151,1,0,1,0,0,1,1
4152,1,0,0,0,0,1,0
4153,0,0,1,1,0,1,0
4154,1,0,1,1,0,0,1
4155,1,0,1,0,1,1,0
4156,1,0,1,1,0,1,0
4157,1,0,1,1,1,0,0
4158,1,0,1,0,0,1,0
4159,1,0,1,1,0,1,0
4160,1,0,1,1,0,1,1
4161,1,0,1,0,1,0,1
4162,1,0,1,1,0,1,0
4163,0,0,1,0,0,1,0
4164,1,0,1,1,0,1,0
4165,0,0,1,0,0,1,0
4166,1,0,1,0,1,1,0
4167,1,0,1,0,0,1,0
4168,1,0,1,0,0,0,0
4169,1,0,1,0,0,1,0
4170,1,0,1,1,0,1,0
4171,1,0,1,0,0,0,1
4172,1,0,1,1,0,1,0
